ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD_SOCIAL;TOTAL_NACIDOS
2009;07 - Bosa;19;Femenino;Subsidiado;141
2009;18 - Rafael Uribe Uribe;32;Femenino;Contributivo;65
2009;07 - Bosa;18;Femenino;No Asegurado;65
2009;11 - Suba;25;Masculino;Contributivo;265
2009;04 - San Cristóbal;20;Femenino;Contributivo;75
2009;06 - Tunjuelito;39;Femenino;Subsidiado;8
2009;09 - Fontibón;21;Masculino;Contributivo;80
2009;01 - Usaquén;19;Masculino;No Asegurado;49
2009;11 - Suba;18;Femenino;Subsidiado;53
2009;10 - Engativá;25;Masculino;Subsidiado;26
2009;08 - Kennedy;24;Masculino;Contributivo;322
2009;16 - Puente Aranda;38;Femenino;Contributivo;36
2009;19 - Ciudad Bolívar;20;Masculino;Contributivo;129
2009;02 - Chapinero;37;Femenino;Contributivo;27
2009;08 - Kennedy;17;Masculino;Contributivo;128
2009;11 - Suba;23;Masculino;Contributivo;287
2009;07 - Bosa;28;Femenino;Subsidiado;43
2009;09 - Fontibón;38;Masculino;Contributivo;39
2009;08 - Kennedy;33;Masculino;Contributivo;189
2009;07 - Bosa;29;Femenino;Subsidiado;37
2009;11 - Suba;28;Masculino;Contributivo;330
2009;19 - Ciudad Bolívar;21;Femenino;No Asegurado;95
2009;09 - Fontibón;42;Masculino;Contributivo;9
2009;19 - Ciudad Bolívar;19;Masculino;Contributivo;121
2009;14 - Los Mártires;16;Masculino;No Asegurado;5
2009;11 - Suba;26;Femenino;Contributivo;275
2009;10 - Engativá;26;Masculino;Contributivo;268
2009;08 - Kennedy;23;Femenino;Contributivo;257
2009;08 - Kennedy;19;Masculino;Contributivo;194
2009;11 - Suba;16;Masculino;Contributivo;63
2009;08 - Kennedy;25;Masculino;No Asegurado;68
2009;05 - Usme;25;Masculino;Contributivo;86
2009;06 - Tunjuelito;20;Masculino;Contributivo;50
2009;19 - Ciudad Bolívar;13;Femenino;No Asegurado;3
2009;14 - Los Mártires;27;Masculino;Contributivo;32
2009;19 - Ciudad Bolívar;19;Masculino;No Asegurado;122
2009;07 - Bosa;42;Femenino;Contributivo;12
2009;04 - San Cristóbal;24;Femenino;Contributivo;98
2009;01 - Usaquén;24;Masculino;Contributivo;108
2009;19 - Ciudad Bolívar;43;Masculino;Subsidiado;6
2009;10 - Engativá;16;Masculino;Contributivo;45
2009;05 - Usme;27;Femenino;Contributivo;87
2009;07 - Bosa;23;Femenino;Contributivo;202
2009;11 - Suba;22;Femenino;Contributivo;234
2009;05 - Usme;18;Femenino;Subsidiado;107
2009;08 - Kennedy;28;Femenino;Contributivo;285
2009;11 - Suba;21;Femenino;No Asegurado;92
2009;07 - Bosa;25;Femenino;Contributivo;158
2009;07 - Bosa;18;Masculino;Contributivo;136
2009;18 - Rafael Uribe Uribe;20;Femenino;No Asegurado;56
2009;02 - Chapinero;29;Femenino;Contributivo;50
2009;07 - Bosa;31;Masculino;Subsidiado;31
2009;07 - Bosa;31;Masculino;No Asegurado;26
2009;07 - Bosa;26;Masculino;Contributivo;184
2009;19 - Ciudad Bolívar;21;Femenino;Subsidiado;170
2009;01 - Usaquén;23;Masculino;No Asegurado;26
2009;07 - Bosa;34;Femenino;Contributivo;75
2009;18 - Rafael Uribe Uribe;18;Femenino;Contributivo;61
2009;07 - Bosa;40;Masculino;Contributivo;23
2009;07 - Bosa;20;Masculino;Contributivo;160
2009;07 - Bosa;41;Femenino;Subsidiado;8
2009;14 - Los Mártires;19;Masculino;Subsidiado;9
2009;16 - Puente Aranda;18;Femenino;Contributivo;34
2009;05 - Usme;26;Masculino;Subsidiado;53
2009;19 - Ciudad Bolívar;28;Femenino;Contributivo;123
2009;11 - Suba;37;Femenino;Contributivo;134
2009;07 - Bosa;24;Femenino;Contributivo;186
2009;03 - Santa Fe;26;Femenino;Contributivo;20
2009;10 - Engativá;26;Femenino;Contributivo;214
2009;19 - Ciudad Bolívar;34;Femenino;No Asegurado;15
2009;01 - Usaquén;31;Femenino;Subsidiado;14
2009;10 - Engativá;20;Femenino;Excepción;12
2009;11 - Suba;32;Femenino;Contributivo;279
2009;04 - San Cristóbal;21;Masculino;Subsidiado;113
2009;08 - Kennedy;19;Masculino;Subsidiado;107
2009;19 - Ciudad Bolívar;25;Masculino;Contributivo;159
2009;14 - Los Mártires;25;Masculino;Contributivo;24
2009;11 - Suba;24;Masculino;Contributivo;266
2009;19 - Ciudad Bolívar;20;Masculino;Subsidiado;178
2009;01 - Usaquén;17;Femenino;Contributivo;38
2009;10 - Engativá;30;Femenino;Contributivo;239
2009;01 - Usaquén;28;Femenino;No Asegurado;14
2009;19 - Ciudad Bolívar;17;Femenino;Subsidiado;157
2009;09 - Fontibón;34;Femenino;Contributivo;72
2009;19 - Ciudad Bolívar;22;Masculino;Contributivo;147
2009;16 - Puente Aranda;30;Femenino;Contributivo;80
2009;09 - Fontibón;33;Masculino;Excepción;5
2009;11 - Suba;38;Femenino;Contributivo;113
2009;08 - Kennedy;23;Masculino;No Asegurado;53
2009;10 - Engativá;38;Femenino;Contributivo;91
2009;09 - Fontibón;20;Femenino;Contributivo;69
2009;11 - Suba;21;Femenino;Subsidiado;57
2009;01 - Usaquén;20;Femenino;Contributivo;78
2009;14 - Los Mártires;35;Femenino;Contributivo;7
2009;08 - Kennedy;39;Femenino;Contributivo;65
2009;07 - Bosa;21;Femenino;Contributivo;171
2009;11 - Suba;20;Femenino;Contributivo;200
2009;07 - Bosa;18;Masculino;Subsidiado;100
2009;05 - Usme;28;Masculino;Subsidiado;48
2009;05 - Usme;37;Masculino;Contributivo;14
2009;Sin Dato;29;Masculino;Subsidiado;2
2009;02 - Chapinero;34;Femenino;Contributivo;44
2009;11 - Suba;24;Femenino;No Asegurado;64
2009;11 - Suba;27;Femenino;Contributivo;260
2009;18 - Rafael Uribe Uribe;26;Femenino;Contributivo;95
2009;18 - Rafael Uribe Uribe;33;Masculino;Subsidiado;12
2009;19 - Ciudad Bolívar;15;Femenino;Subsidiado;59
2009;04 - San Cristóbal;29;Masculino;Contributivo;99
2009;07 - Bosa;35;Femenino;Contributivo;88
2009;07 - Bosa;19;Masculino;No Asegurado;92
2009;08 - Kennedy;40;Masculino;Contributivo;44
2009;13 - Teusaquillo;19;Masculino;Contributivo;9
2009;01 - Usaquén;22;Masculino;No Asegurado;30
2009;10 - Engativá;21;Femenino;No Asegurado;61
2009;19 - Ciudad Bolívar;28;Masculino;Contributivo;124
2009;18 - Rafael Uribe Uribe;17;Masculino;Subsidiado;60
2009;08 - Kennedy;25;Femenino;Contributivo;285
2009;11 - Suba;19;Femenino;Subsidiado;71
2009;09 - Fontibón;38;Femenino;No Asegurado;4
2009;08 - Kennedy;35;Femenino;Contributivo;133
2009;10 - Engativá;31;Masculino;Contributivo;210
2009;01 - Usaquén;28;Femenino;Contributivo;149
2009;08 - Kennedy;36;Femenino;Contributivo;103
2009;08 - Kennedy;32;Masculino;Contributivo;232
2009;08 - Kennedy;31;Femenino;Contributivo;239
2009;18 - Rafael Uribe Uribe;15;Femenino;Subsidiado;30
2009;02 - Chapinero;32;Femenino;Contributivo;59
2009;16 - Puente Aranda;28;Femenino;Contributivo;78
2009;07 - Bosa;17;Femenino;Contributivo;152
2009;15 - Antonio Nariño;21;Femenino;Contributivo;20
2009;01 - Usaquén;25;Masculino;Contributivo;93
2009;03 - Santa Fe;20;Femenino;No Asegurado;12
2009;16 - Puente Aranda;28;Masculino;Contributivo;84
2009;08 - Kennedy;24;Femenino;Subsidiado;66
2009;18 - Rafael Uribe Uribe;28;Masculino;Contributivo;119
2009;01 - Usaquén;15;Masculino;No Asegurado;7
2009;08 - Kennedy;37;Femenino;Contributivo;101
2009;04 - San Cristóbal;29;Femenino;Contributivo;95
2009;09 - Fontibón;39;Femenino;Contributivo;26
2009;16 - Puente Aranda;25;Masculino;No Asegurado;11
2009;11 - Suba;31;Femenino;Subsidiado;21
2009;10 - Engativá;21;Femenino;Contributivo;207
2009;10 - Engativá;24;Femenino;Contributivo;219
2009;18 - Rafael Uribe Uribe;22;Masculino;Subsidiado;57
2009;05 - Usme;19;Femenino;Especial;1
2009;11 - Suba;34;Femenino;No Asegurado;22
2009;10 - Engativá;22;Masculino;Contributivo;187
2009;02 - Chapinero;33;Femenino;Contributivo;49
2009;01 - Usaquén;26;Femenino;Contributivo;111
2009;19 - Ciudad Bolívar;27;Femenino;Subsidiado;81
2009;08 - Kennedy;26;Femenino;Contributivo;332
2009;06 - Tunjuelito;32;Femenino;Subsidiado;9
2009;02 - Chapinero;37;Masculino;Contributivo;21
2009;18 - Rafael Uribe Uribe;35;Femenino;Contributivo;50
2009;04 - San Cristóbal;22;Masculino;Excepción;8
2009;08 - Kennedy;27;Masculino;No Asegurado;56
2009;06 - Tunjuelito;27;Femenino;Contributivo;71
2009;08 - Kennedy;31;Masculino;Contributivo;264
2009;06 - Tunjuelito;29;Masculino;No Asegurado;13
2009;10 - Engativá;24;Masculino;Contributivo;230
2009;19 - Ciudad Bolívar;28;Femenino;Subsidiado;89
2009;09 - Fontibón;18;Femenino;Contributivo;46
2009;18 - Rafael Uribe Uribe;20;Masculino;No Asegurado;59
2009;08 - Kennedy;28;Femenino;Excepción;24
2009;19 - Ciudad Bolívar;35;Masculino;Contributivo;46
2009;05 - Usme;30;Femenino;Subsidiado;34
2009;10 - Engativá;27;Femenino;Contributivo;254
2009;01 - Usaquén;34;Masculino;Contributivo;133
2009;18 - Rafael Uribe Uribe;23;Masculino;Contributivo;91
2009;11 - Suba;27;Masculino;Subsidiado;34
2009;09 - Fontibón;25;Femenino;Contributivo;88
2009;05 - Usme;17;Femenino;Contributivo;56
2009;06 - Tunjuelito;20;Femenino;Contributivo;57
2009;08 - Kennedy;20;Femenino;Contributivo;253
2009;08 - Kennedy;28;Femenino;No Asegurado;37
2009;04 - San Cristóbal;33;Femenino;Subsidiado;26
2009;04 - San Cristóbal;23;Femenino;Subsidiado;92
2009;11 - Suba;31;Femenino;Contributivo;308
2009;18 - Rafael Uribe Uribe;19;Masculino;Subsidiado;73
2009;19 - Ciudad Bolívar;33;Masculino;Contributivo;61
2009;06 - Tunjuelito;19;Masculino;Contributivo;48
2009;16 - Puente Aranda;25;Femenino;Contributivo;88
2009;11 - Suba;19;Masculino;Contributivo;149
2009;10 - Engativá;27;Masculino;Subsidiado;21
2009;08 - Kennedy;38;Masculino;Contributivo;78
2009;05 - Usme;26;Masculino;No Asegurado;26
2009;10 - Engativá;37;Femenino;Contributivo;92
2009;01 - Usaquén;30;Femenino;No Asegurado;11
2009;08 - Kennedy;15;Masculino;Subsidiado;19
2009;09 - Fontibón;32;Femenino;Contributivo;75
2009;08 - Kennedy;15;Femenino;Contributivo;31
2009;07 - Bosa;20;Femenino;Contributivo;154
2009;04 - San Cristóbal;23;Masculino;No Asegurado;41
2009;12 - Barrios Unidos;29;Femenino;Contributivo;32
2009;11 - Suba;26;Masculino;Contributivo;292
2009;02 - Chapinero;31;Masculino;Contributivo;53
2009;13 - Teusaquillo;29;Femenino;Contributivo;28
2009;19 - Ciudad Bolívar;20;Femenino;Contributivo;126
2009;15 - Antonio Nariño;30;Masculino;Contributivo;22
2009;05 - Usme;23;Masculino;Contributivo;98
2009;04 - San Cristóbal;31;Femenino;Subsidiado;30
2009;04 - San Cristóbal;18;Masculino;Contributivo;90
2009;12 - Barrios Unidos;17;Femenino;Excepción;1
2009;19 - Ciudad Bolívar;17;Masculino;Contributivo;116
2009;19 - Ciudad Bolívar;29;Femenino;Contributivo;105
2009;08 - Kennedy;28;Masculino;Subsidiado;59
2009;10 - Engativá;17;Femenino;Contributivo;77
2009;16 - Puente Aranda;34;Femenino;Contributivo;52
2009;16 - Puente Aranda;26;Femenino;Contributivo;79
2009;18 - Rafael Uribe Uribe;23;Masculino;Subsidiado;62
2009;18 - Rafael Uribe Uribe;21;Femenino;Excepción;5
2009;11 - Suba;35;Masculino;Contributivo;213
2009;04 - San Cristóbal;18;Femenino;Subsidiado;95
2009;08 - Kennedy;19;Masculino;No Asegurado;117
2009;18 - Rafael Uribe Uribe;17;Masculino;No Asegurado;40
2009;10 - Engativá;37;Masculino;Contributivo;90
2009;02 - Chapinero;32;Masculino;Contributivo;56
2009;07 - Bosa;16;Femenino;No Asegurado;29
2009;19 - Ciudad Bolívar;24;Masculino;No Asegurado;50
2009;14 - Los Mártires;22;Masculino;No Asegurado;10
2009;01 - Usaquén;33;Masculino;Contributivo;129
2009;12 - Barrios Unidos;35;Masculino;Contributivo;25
2009;18 - Rafael Uribe Uribe;17;Masculino;Contributivo;75
2009;10 - Engativá;24;Masculino;No Asegurado;35
2009;08 - Kennedy;28;Masculino;Contributivo;318
2009;01 - Usaquén;26;Masculino;No Asegurado;10
2009;08 - Kennedy;29;Femenino;Contributivo;325
2009;13 - Teusaquillo;22;Masculino;Subsidiado;1
2009;11 - Suba;24;Femenino;Contributivo;225
2009;01 - Usaquén;21;Femenino;No Asegurado;26
2009;08 - Kennedy;34;Femenino;No Asegurado;18
2009;05 - Usme;18;Femenino;No Asegurado;46
2009;07 - Bosa;27;Masculino;Contributivo;166
2009;10 - Engativá;28;Masculino;Contributivo;251
2009;18 - Rafael Uribe Uribe;36;Masculino;Contributivo;36
2009;19 - Ciudad Bolívar;17;Masculino;Subsidiado;178
2009;07 - Bosa;33;Femenino;Subsidiado;20
2009;07 - Bosa;23;Masculino;No Asegurado;52
2009;04 - San Cristóbal;33;Femenino;Contributivo;38
2009;04 - San Cristóbal;20;Masculino;Contributivo;92
2009;02 - Chapinero;35;Femenino;Contributivo;40
2009;01 - Usaquén;30;Masculino;Contributivo;164
2009;10 - Engativá;30;Masculino;Contributivo;252
2009;19 - Ciudad Bolívar;18;Masculino;Contributivo;92
2009;19 - Ciudad Bolívar;36;Femenino;Contributivo;46
2009;04 - San Cristóbal;34;Masculino;Contributivo;45
2009;09 - Fontibón;19;Masculino;Contributivo;48
2009;19 - Ciudad Bolívar;23;Femenino;No Asegurado;76
2009;14 - Los Mártires;19;Masculino;No Asegurado;11
2009;08 - Kennedy;22;Femenino;Subsidiado;81
2009;04 - San Cristóbal;28;Masculino;Contributivo;97
2009;08 - Kennedy;34;Masculino;Contributivo;176
2009;04 - San Cristóbal;18;Femenino;Excepción;4
2009;11 - Suba;29;Femenino;Contributivo;331
2009;05 - Usme;27;Femenino;No Asegurado;18
2009;09 - Fontibón;36;Femenino;Subsidiado;4
2009;08 - Kennedy;38;Masculino;No Asegurado;15
2009;19 - Ciudad Bolívar;31;Masculino;Subsidiado;50
2009;16 - Puente Aranda;25;Masculino;Contributivo;77
2009;15 - Antonio Nariño;22;Femenino;Contributivo;17
2009;19 - Ciudad Bolívar;29;Femenino;Subsidiado;56
2009;19 - Ciudad Bolívar;16;Masculino;Subsidiado;141
2009;19 - Ciudad Bolívar;18;Masculino;No Asegurado;95
2009;03 - Santa Fe;24;Masculino;Contributivo;24
2009;11 - Suba;30;Masculino;Contributivo;323
2009;13 - Teusaquillo;35;Femenino;Contributivo;22
2009;16 - Puente Aranda;23;Femenino;Subsidiado;3
2009;08 - Kennedy;27;Femenino;Contributivo;299
2009;03 - Santa Fe;31;Femenino;Contributivo;22
2009;08 - Kennedy;16;Masculino;Excepción;7
2009;08 - Kennedy;33;Masculino;Excepción;11
2009;08 - Kennedy;19;Femenino;Subsidiado;94
2009;11 - Suba;34;Masculino;Contributivo;223
2009;03 - Santa Fe;31;Masculino;No Asegurado;5
2009;16 - Puente Aranda;23;Masculino;No Asegurado;15
2009;19 - Ciudad Bolívar;22;Femenino;Subsidiado;146
2009;18 - Rafael Uribe Uribe;36;Femenino;Contributivo;41
2009;08 - Kennedy;26;Masculino;Contributivo;343
2009;19 - Ciudad Bolívar;18;Masculino;Subsidiado;203
2009;10 - Engativá;22;Masculino;No Asegurado;61
2009;16 - Puente Aranda;29;Femenino;Contributivo;80
2009;01 - Usaquén;28;Masculino;Subsidiado;18
2009;11 - Suba;37;Masculino;Subsidiado;13
2009;05 - Usme;22;Masculino;Contributivo;104
2009;16 - Puente Aranda;21;Masculino;Contributivo;63
2009;01 - Usaquén;35;Masculino;No Asegurado;7
2009;14 - Los Mártires;26;Femenino;Subsidiado;8
2009;16 - Puente Aranda;35;Femenino;Contributivo;46
2009;05 - Usme;19;Masculino;Contributivo;75
2009;10 - Engativá;25;Femenino;Contributivo;211
2009;15 - Antonio Nariño;20;Masculino;No Asegurado;8
2009;04 - San Cristóbal;15;Femenino;Subsidiado;47
2009;10 - Engativá;28;Masculino;No Asegurado;25
2009;09 - Fontibón;28;Femenino;Contributivo;116
2009;19 - Ciudad Bolívar;23;Masculino;Subsidiado;128
2009;19 - Ciudad Bolívar;24;Femenino;Contributivo;118
2009;19 - Ciudad Bolívar;22;Masculino;No Asegurado;72
2009;06 - Tunjuelito;44;Masculino;Contributivo;2
2009;05 - Usme;18;Masculino;No Asegurado;50
2009;10 - Engativá;23;Femenino;Contributivo;204
2009;02 - Chapinero;24;Masculino;Contributivo;33
2009;18 - Rafael Uribe Uribe;21;Femenino;Subsidiado;59
2009;07 - Bosa;27;Masculino;Subsidiado;43
2009;09 - Fontibón;23;Femenino;Contributivo;85
2009;05 - Usme;20;Femenino;Subsidiado;104
2009;01 - Usaquén;35;Masculino;Contributivo;115
2009;06 - Tunjuelito;22;Femenino;No Asegurado;30
2009;10 - Engativá;29;Femenino;Contributivo;261
2009;05 - Usme;20;Femenino;No Asegurado;41
2009;07 - Bosa;17;Masculino;Contributivo;139
2009;05 - Usme;31;Femenino;Contributivo;34
2009;02 - Chapinero;29;Masculino;Contributivo;34
2009;07 - Bosa;35;Masculino;Subsidiado;22
2009;18 - Rafael Uribe Uribe;19;Femenino;Excepción;4
2009;11 - Suba;26;Femenino;Subsidiado;44
2009;09 - Fontibón;30;Masculino;Contributivo;103
2009;11 - Suba;21;Masculino;No Asegurado;105
2009;19 - Ciudad Bolívar;19;Femenino;Contributivo;97
2009;07 - Bosa;23;Masculino;Contributivo;173
2009;04 - San Cristóbal;26;Femenino;Subsidiado;54
2009;07 - Bosa;29;Femenino;Contributivo;145
2009;05 - Usme;42;Femenino;Subsidiado;5
2009;01 - Usaquén;33;Masculino;Subsidiado;6
2009;10 - Engativá;38;Masculino;Contributivo;73
2009;05 - Usme;19;Masculino;No Asegurado;55
2009;06 - Tunjuelito;25;Femenino;Contributivo;62
2009;10 - Engativá;32;Femenino;Contributivo;195
2009;11 - Suba;37;Masculino;Contributivo;148
2009;01 - Usaquén;41;Masculino;Contributivo;19
2009;07 - Bosa;33;Masculino;Contributivo;99
2009;08 - Kennedy;28;Masculino;No Asegurado;33
2009;08 - Kennedy;25;Femenino;Subsidiado;55
2009;06 - Tunjuelito;23;Masculino;Contributivo;75
2009;19 - Ciudad Bolívar;14;Femenino;Subsidiado;26
2009;11 - Suba;41;Femenino;Subsidiado;8
2009;07 - Bosa;38;Femenino;Contributivo;43
2009;09 - Fontibón;24;Femenino;Contributivo;104
2009;19 - Ciudad Bolívar;38;Masculino;Subsidiado;35
2009;08 - Kennedy;24;Femenino;Contributivo;272
2009;09 - Fontibón;34;Masculino;Contributivo;65
2009;18 - Rafael Uribe Uribe;17;Femenino;Contributivo;48
2009;07 - Bosa;28;Masculino;Subsidiado;39
2009;19 - Ciudad Bolívar;24;Masculino;Subsidiado;126
2009;04 - San Cristóbal;32;Masculino;Contributivo;67
2009;05 - Usme;41;Masculino;Contributivo;3
2009;08 - Kennedy;21;Masculino;Contributivo;238
2009;04 - San Cristóbal;14;Femenino;Subsidiado;8
2009;19 - Ciudad Bolívar;19;Femenino;No Asegurado;121
2009;04 - San Cristóbal;22;Femenino;Subsidiado;79
2009;08 - Kennedy;33;Masculino;No Asegurado;17
2009;01 - Usaquén;19;Femenino;Contributivo;62
2009;04 - San Cristóbal;30;Femenino;Subsidiado;33
2009;19 - Ciudad Bolívar;32;Femenino;Subsidiado;42
2009;10 - Engativá;20;Femenino;Contributivo;154
2009;04 - San Cristóbal;44;Masculino;Contributivo;3
2009;18 - Rafael Uribe Uribe;28;Masculino;Excepción;2
2009;01 - Usaquén;25;Masculino;No Asegurado;22
2009;19 - Ciudad Bolívar;29;Femenino;No Asegurado;36
2009;08 - Kennedy;17;Femenino;Subsidiado;93
2009;07 - Bosa;27;Femenino;Contributivo;189
2009;07 - Bosa;20;Masculino;Subsidiado;108
2009;18 - Rafael Uribe Uribe;22;Masculino;Contributivo;102
2009;12 - Barrios Unidos;15;Femenino;Contributivo;4
2009;11 - Suba;22;Masculino;Subsidiado;56
2009;07 - Bosa;30;Masculino;Excepción;6
2009;08 - Kennedy;20;Masculino;Subsidiado;94
2009;04 - San Cristóbal;25;Masculino;No Asegurado;41
2009;16 - Puente Aranda;28;Masculino;Excepción;5
2009;06 - Tunjuelito;18;Masculino;No Asegurado;20
2009;07 - Bosa;29;Masculino;Subsidiado;52
2009;07 - Bosa;19;Masculino;Subsidiado;118
2009;04 - San Cristóbal;36;Masculino;Contributivo;34
2009;11 - Suba;17;Femenino;Contributivo;122
2009;01 - Usaquén;41;Femenino;Contributivo;24
2009;11 - Suba;36;Masculino;Contributivo;178
2009;18 - Rafael Uribe Uribe;29;Masculino;Contributivo;88
2009;01 - Usaquén;26;Masculino;Contributivo;93
2009;06 - Tunjuelito;18;Femenino;Subsidiado;34
2009;11 - Suba;51;Femenino;Contributivo;2
2009;10 - Engativá;16;Femenino;Subsidiado;25
2009;08 - Kennedy;32;Femenino;No Asegurado;36
2009;18 - Rafael Uribe Uribe;23;Femenino;Contributivo;99
2009;08 - Kennedy;15;Femenino;No Asegurado;16
2009;18 - Rafael Uribe Uribe;27;Femenino;Contributivo;107
2009;11 - Suba;29;Masculino;Subsidiado;40
2009;16 - Puente Aranda;22;Femenino;Contributivo;67
2009;07 - Bosa;38;Masculino;Contributivo;46
2009;15 - Antonio Nariño;37;Masculino;Contributivo;8
2009;02 - Chapinero;40;Masculino;Contributivo;14
2009;18 - Rafael Uribe Uribe;33;Masculino;Contributivo;53
2009;15 - Antonio Nariño;24;Femenino;Contributivo;22
2009;13 - Teusaquillo;27;Masculino;Contributivo;28
2009;08 - Kennedy;33;Femenino;Contributivo;193
2009;01 - Usaquén;27;Masculino;Contributivo;128
2009;08 - Kennedy;34;Masculino;No Asegurado;11
2009;08 - Kennedy;25;Masculino;Excepción;11
2009;19 - Ciudad Bolívar;27;Masculino;Subsidiado;88
2009;19 - Ciudad Bolívar;25;Femenino;Contributivo;121
2009;18 - Rafael Uribe Uribe;26;Masculino;Subsidiado;37
2009;02 - Chapinero;30;Masculino;Contributivo;54
2009;02 - Chapinero;20;Masculino;No Asegurado;9
2009;01 - Usaquén;20;Masculino;Contributivo;67
2009;11 - Suba;19;Femenino;Contributivo;177
2009;15 - Antonio Nariño;27;Masculino;Contributivo;38
2009;18 - Rafael Uribe Uribe;20;Masculino;Subsidiado;68
2009;18 - Rafael Uribe Uribe;28;Masculino;No Asegurado;28
2009;01 - Usaquén;33;Femenino;Contributivo;134
2009;05 - Usme;46;Masculino;Contributivo;1
2009;19 - Ciudad Bolívar;21;Masculino;Subsidiado;142
2009;06 - Tunjuelito;17;Masculino;Contributivo;30
2009;09 - Fontibón;19;Femenino;Subsidiado;17
2009;Sin Dato;26;Masculino;No Asegurado;2
2009;19 - Ciudad Bolívar;19;Femenino;Subsidiado;184
2009;18 - Rafael Uribe Uribe;20;Masculino;Contributivo;95
2009;08 - Kennedy;41;Masculino;Subsidiado;10
2009;08 - Kennedy;25;Femenino;No Asegurado;63
2009;11 - Suba;23;Femenino;Contributivo;256
2009;07 - Bosa;30;Femenino;Contributivo;112
2009;18 - Rafael Uribe Uribe;27;Femenino;Subsidiado;32
2009;03 - Santa Fe;22;Masculino;Contributivo;37
2009;19 - Ciudad Bolívar;16;Masculino;Contributivo;67
2009;10 - Engativá;26;Femenino;No Asegurado;39
2009;05 - Usme;29;Femenino;Contributivo;74
2009;08 - Kennedy;22;Masculino;Subsidiado;61
2009;05 - Usme;21;Masculino;Subsidiado;107
2009;08 - Kennedy;16;Femenino;Subsidiado;54
2009;18 - Rafael Uribe Uribe;28;Femenino;Contributivo;85
2009;09 - Fontibón;21;Femenino;No Asegurado;22
2009;05 - Usme;27;Femenino;Subsidiado;56
2009;10 - Engativá;35;Masculino;Contributivo;115
2009;10 - Engativá;39;Femenino;Contributivo;72
2009;07 - Bosa;18;Femenino;Contributivo;132
